,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
576,Hyderabad to Vijayawada,Sri KVR Travels,A/C Seater / Sleeper (2+1),16:42,00:55,08h 13m,665,16 Seats available,4.0
577,Hyderabad to Vijayawada,Surya Dream Liner,NON A/C Sleeper (2+1),22:58,05:10,06h 12m,INR 3000,30 Seats available,2.2
578,Hyderabad to Vijayawada,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),23:05,05:15,06h 10m,INR 2900,36 Seats available,3.9
579,Hyderabad to Vijayawada,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),23:00,05:10,06h 10m,INR 2800,30 Seats available,3.9
580,Hyderabad to Vijayawada,Vikram Travels,A/C Sleeper (2+1),21:30,03:00,05h 30m,INR 800,24 Seats available,1.4
581,Hyderabad to Vijayawada,Jagan Travels,A/C Sleeper (2+1),20:00,02:00,06h 00m,INR 870,17 Seats available,1.4
582,Hyderabad to Vijayawada,ARK Travels,Non AC Seater (2+2),22:12,04:45,06h 33m,INR 1000,35 Seats available,1.3
583,Hyderabad to Vijayawada,Vikram Travels,A/C Sleeper (2+1),19:20,02:00,06h 40m,INR 909,18 Seats available,1.4
584,Hyderabad to Vijayawada,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),22:05,03:40,05h 35m,INR 399,17 Seats available,3.8
585,Hyderabad to Vijayawada,Sravani Travels,Non A/C Seater / Sleeper (2+1),23:22,05:45,06h 23m,INR 490,30 Seats available,3.6
586,Hyderabad to Vijayawada,Srivastav Travels,A/C Sleeper (2+1),22:15,04:00,05h 45m,INR 599,26 Seats available,3.5
587,Hyderabad to Vijayawada,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),14:50,23:00,08h 10m,INR 599,19 Seats available,3.4
588,Hyderabad to Vijayawada,Royal Varma Travels,Non A/C Seater / Sleeper (2+1),22:30,04:50,06h 20m,INR 559,31 Seats available,3.4
589,Hyderabad to Vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),17:37,23:55,06h 18m,630,29 Seats available,3.2
590,Hyderabad to Vijayawada,KVR Tours and Travels,A/C Sleeper (2+1),20:30,02:05,05h 35m,911,27 Seats available,3.1
591,Hyderabad to Vijayawada,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,INR 449,26 Seats available,3.1
592,Hyderabad to Vijayawada,KVR Tours and Travels,A/C Sleeper (2+1),20:30,02:05,05h 35m,760,24 Seats available,3.1
593,Hyderabad to Vijayawada,GOWTHAMI TOURS AND TRAVELS,A/C Sleeper (2+1),21:50,04:00,06h 10m,1329,26 Seats available,3.1
594,Hyderabad to Vijayawada,Sri Krishna Travels,A/C Sleeper (2+1),22:45,05:10,06h 25m,INR 1190,32 Seats available,3.1
595,Hyderabad to Vijayawada,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,INR 499,36 Seats available,3.1
596,Hyderabad to Vijayawada,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),20:55,03:30,06h 35m,INR 590,27 Seats available,3.0
597,Hyderabad to Vijayawada,Meghana Travels,A/C Seater / Sleeper (2+1),22:45,04:30,05h 45m,664,38 Seats available,3.0
598,Hyderabad to Vijayawada,Meghana Travels,Non A/C Seater / Sleeper (2+1),22:15,04:45,06h 30m,4750,52 Seats available,3.0
599,Hyderabad to Vijayawada,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),22:14,04:20,06h 06m,INR 490,22 Seats available,3.0
600,Hyderabad to Vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),17:15,23:50,06h 35m,INR 580,27 Seats available,2.9
601,Hyderabad to Vijayawada,Jakkas Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:30,03:30,05h 00m,INR 1699,40 Seats available,2.9
602,Hyderabad to Vijayawada,Bmcc Travels,A/C Sleeper (2+1),21:50,03:15,05h 25m,1234,28 Seats available,2.9
603,Hyderabad to Vijayawada,SJR TRAVELS,Non A/C Seater / Sleeper (2+1),19:25,03:00,07h 35m,722,28 Seats available,2.9
604,Hyderabad to Vijayawada,Jakkas Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,03:40,05h 00m,INR 1699,40 Seats available,2.9
605,Hyderabad to Vijayawada,SJR TRAVELS,A/C Seater / Sleeper (2+1),19:25,03:00,07h 35m,760,29 Seats available,2.9
606,Hyderabad to Vijayawada,Bmcc Travels,A/C Sleeper (2+1),21:50,03:15,05h 25m,1416,24 Seats available,2.9
607,Hyderabad to Vijayawada,Sai Sri Durga Travels,A/C Sleeper (2+1),23:47,05:30,05h 43m,INR 3000,32 Seats available,2.8
608,Hyderabad to Vijayawada,Morning Star Travels,A/C Sleeper (2+1),23:05,04:20,05h 15m,INR 750,25 Seats available,2.8
609,Hyderabad to Vijayawada,Mahi Trans Solutions,A/C Sleeper (2+1),20:00,02:40,06h 40m,3324,30 Seats available,2.6
610,Hyderabad to Vijayawada,Tranzindia Travels,Bharat Benz A/C Sleeper (2+1),21:50,04:10,06h 20m,INR 799,22 Seats available,2.6
611,Hyderabad to Vijayawada,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:35,04:15,06h 40m,412,36 Seats available,2.6
612,Hyderabad to Vijayawada,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),14:50,21:00,06h 10m,INR 1000,22 Seats available,2.4
613,Hyderabad to Vijayawada,DHANUNJAYA TRAVELS,Bharat Benz A/C Sleeper (2+1),21:00,02:30,05h 30m,INR 899,27 Seats available,2.3
614,Hyderabad to Vijayawada,Mozo travels,A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,INR 449,28 Seats available,2.3
615,Hyderabad to Vijayawada,Mozo travels,A/C Seater / Sleeper (2+1),20:21,02:40,06h 19m,INR 700,36 Seats available,2.3
616,Hyderabad to Vijayawada,Sree Raghavendra Travels,NON A/C Semi Sleeper (2+1),23:30,05:00,05h 30m,INR 2999,1 Seat available,2.0
617,Hyderabad to Vijayawada,Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:25,03:30,05h 05m,INR 3000,25 Seats available,1.5
618,Hyderabad to Vijayawada,CVR Express,Non A/C Seater / Sleeper (2+1),22:20,04:20,06h 00m,INR 449,26 Seats available,No rating
619,Hyderabad to Vijayawada,Srivastav Travels,NON A/C Sleeper (2+1),22:20,04:50,06h 30m,INR 799,23 Seats available,No rating
620,Kakinada to Visakhapatnam,Vahini Travels,NON A/C Push Back (2+2),23:55,04:00,04h 05m,INR 444,29 Seats available,3.8
621,Kakinada to Visakhapatnam,SRI VIJAYA KRISHNA TOURS and TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,04:30,04h 31m,INR 410,23 Seats available,2.8
622,Visakhapatnam to Kakinada,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,01:30,03h 30m,INR 599,7 Seats available,3.4
623,Visakhapatnam to Kakinada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,02:30,03h 50m,INR 545,20 Seats available,3.4
624,Visakhapatnam to Kakinada,Navayuga Travels,A/C Sleeper (2+1),22:00,02:10,04h 10m,INR 799,18 Seats available,3.5
625,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 47236,Express(Non AC Seater),16:15,20:20,04h 05m,INR 186,45 Seats available,4.3
626,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 9011,Express(Non AC Seater),16:30,20:15,03h 45m,INR 186,42 Seats available,4.0
627,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 9049,Express(Non AC Seater),17:15,20:40,03h 25m,INR 186,38 Seats available,4.4
628,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 9888,Express(Non AC Seater),18:45,22:50,04h 05m,INR 186,47 Seats available,3.1
629,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 9003,Express(Non AC Seater),20:00,00:25,04h 25m,INR 186,46 Seats available,4.5
630,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 9041,Express(Non AC Seater),21:00,01:25,04h 25m,INR 186,41 Seats available,3.6
631,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 9061,Express(Non AC Seater),21:45,01:10,03h 25m,INR 186,41 Seats available,3.8
632,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 5524,Express(Non AC Seater),22:45,02:55,04h 10m,INR 186,41 Seats available,4.1
633,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 9080,Express(Non AC Seater),23:15,02:40,03h 25m,INR 186,42 Seats available,3.9
634,Chittoor (Andhra Pradesh) to Bangalore,APSRTC - 5528,Super Luxury (Non AC Seater 2+2 Push Back),23:59,05:15,05h 16m,INR 304,32 Seats available,4.0
635,Chittoor (Andhra Pradesh) to Bangalore,NueGo,Electric A/C Seater (2+2),16:30,21:45,05h 15m,333,13 Seats available,3.8
636,Chittoor (Andhra Pradesh) to Bangalore,NueGo,Electric A/C Seater (2+2),19:30,00:10,04h 40m,314,25 Seats available,4.0
637,Chittoor (Andhra Pradesh) to Bangalore,NueGo,Electric A/C Seater (2+2),21:00,01:40,04h 40m,297,40 Seats available,4.0
638,Chittoor (Andhra Pradesh) to Bangalore,NueGo,Electric A/C Seater (2+2),23:30,04:10,04h 40m,314,40 Seats available,4.2
639,Chittoor (Andhra Pradesh) to Bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),23:50,04:20,04h 30m,INR 399,17 Seats available,2.9
640,Kadapa to Bangalore,APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:00,06h 30m,INR 439,37 Seats available,3.0
641,Kadapa to Bangalore,APSRTC - 6018,Super Luxury (Non AC Seater 2+2 Push Back),18:30,00:25,05h 55m,INR 439,34 Seats available,3.6
642,Kadapa to Bangalore,APSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:30,06h 30m,INR 439,34 Seats available,3.0
643,Kadapa to Bangalore,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04:00,07h 00m,INR 412,37 Seats available,3.8
644,Kadapa to Bangalore,APSRTC - 6205,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:30,06h 00m,INR 439,31 Seats available,3.6
645,Kadapa to Bangalore,APSRTC - 5295,Super Luxury (Non AC Seater 2+2 Push Back),22:00,03:05,05h 05m,INR 439,33 Seats available,2.9
646,Kadapa to Bangalore,APSRTC - 6073,INDRA(A.C. Seater),22:00,03:00,05h 00m,INR 526,34 Seats available,3.7
647,Kadapa to Bangalore,APSRTC - 50181,Super Luxury (Non AC Seater 2+2 Push Back),22:15,04:50,06h 35m,INR 439,31 Seats available,3.8
648,Kadapa to Bangalore,APSRTC - 6207,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:26,05h 56m,INR 439,29 Seats available,4.1
649,Kadapa to Bangalore,APSRTC - 5844,Super Luxury (Non AC Seater 2+2 Push Back),22:40,05:45,07h 05m,INR 450,33 Seats available,3.7
650,Kadapa to Bangalore,APSRTC - 6065,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04:35,05h 50m,INR 439,11 Seats available,4.0
651,Kadapa to Bangalore,APSRTC - 5227,Super Luxury (Non AC Seater 2+2 Push Back),22:45,05:30,06h 45m,INR 439,18 Seats available,4.5
652,Kadapa to Bangalore,APSRTC - 5283,Super Luxury (Non AC Seater 2+2 Push Back),22:50,05:00,06h 10m,INR 439,26 Seats available,1.5
653,Kadapa to Bangalore,APSRTC - 9266,INDRA(A.C. Seater),23:00,04:40,05h 40m,INR 526,33 Seats available,3.7
654,Kadapa to Bangalore,APSRTC - 48483,Super Luxury (Non AC Seater 2+2 Push Back),23:15,06:00,06h 45m,INR 439,31 Seats available,4.0
655,Kadapa to Bangalore,APSRTC - 7744,Super Luxury (Non AC Seater 2+2 Push Back),23:15,06:45,07h 30m,INR 439,33 Seats available,3.7
656,Kadapa to Bangalore,APSRTC - 9254,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:30,06h 00m,INR 439,25 Seats available,4.0
657,Kadapa to Bangalore,APSRTC - 48516,Super Luxury (Non AC Seater 2+2 Push Back),23:30,06:30,07h 00m,INR 439,30 Seats available,4.6
658,Kadapa to Bangalore,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04:20,04h 35m,INR 656,40 Seats available,4.4
659,Kadapa to Bangalore,APSRTC - 5977,Super Luxury (Non AC Seater 2+2 Push Back),23:50,06:30,06h 40m,INR 439,18 Seats available,4.5
660,Kadapa to Bangalore,APSRTC - 5272,Super Luxury (Non AC Seater 2+2 Push Back),23:50,06:00,06h 10m,INR 439,33 Seats available,3.4
661,Kadapa to Bangalore,APSRTC - 5803,Super Luxury (Non AC Seater 2+2 Push Back),23:50,05:30,05h 40m,INR 439,31 Seats available,1.2
662,Kadapa to Bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:00,04:15,07h 15m,INR 300,6 Seats available,3.3
663,Kadapa to Bangalore,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:05,06:20,08h 15m,INR 399,37 Seats available,3.5
664,Kadapa to Bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,INR 599,6 Seats available,4.4
665,Kadapa to Bangalore,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,05:30,06h 35m,INR 400,26 Seats available,4.3
666,Kadapa to Bangalore,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:00,06h 30m,INR 399,21 Seats available,4.2
667,Kadapa to Bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,05:40,07h 00m,INR 399,19 Seats available,4.1
668,Kadapa to Bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,05:15,06h 35m,INR 500,21 Seats available,3.1
669,Kadapa to Bangalore,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),22:45,04:35,05h 50m,INR 700,13 Seats available,3.9
670,Kadapa to Bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,05:00,06h 15m,INR 400,22 Seats available,4.1
671,Kadapa to Bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 400,33 Seats available,3.0
672,Kadapa to Bangalore,CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:45,06:55,08h 10m,INR 350,13 Seats available,3.2
673,Kadapa to Bangalore,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,05:40,06h 45m,INR 399,23 Seats available,3.5
674,Kadapa to Bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:00,05:50,06h 50m,INR 399,29 Seats available,4.0
675,Kadapa to Bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,INR 400,25 Seats available,4.5
676,Kadapa to Bangalore,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,05:25,06h 25m,INR 400,32 Seats available,3.6
677,Kadapa to Bangalore,Indu Travels,A/C Sleeper (2+1),23:00,05:00,06h 00m,760,20 Seats available,3.5
678,Kadapa to Bangalore,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,06:00,06h 50m,INR 500,14 Seats available,3.2
679,Kadapa to Bangalore,AR & BCVR Travels,A/C Sleeper (2+1),23:15,06:00,06h 45m,INR 940,12 Seats available,4.2
680,Kadapa to Bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,INR 400,8 Seats available,3.9
681,Kadapa to Bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,399,29 Seats available,3.5
682,Kadapa to Bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,07:20,08h 05m,INR 450,17 Seats available,3.9
683,Kadapa to Bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,399,25 Seats available,3.7
684,Kadapa to Bangalore,Abhishek Bus,A/C Sleeper (2+1),23:40,04:55,05h 15m,INR 749,18 Seats available,3.5
685,Kadapa to Bangalore,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06:30,06h 45m,INR 499,17 Seats available,3.9
686,Kadapa to Bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:45,05:00,05h 15m,INR 500,19 Seats available,3.3
687,Kadapa to Bangalore,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),23:50,06:10,06h 20m,INR 500,19 Seats available,4.0
688,Kadapa to Bangalore,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),23:51,05:40,05h 49m,INR 650,25 Seats available,4.0
689,Kadapa to Bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:55,05:20,05h 25m,INR 599,21 Seats available,3.9
690,Kadapa to Bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,INR 500,16 Seats available,3.7
691,Kadapa to Bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:58,07:30,07h 32m,INR 500,12 Seats available,4.8
692,Kadapa to Bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,INR 499,21 Seats available,3.9
693,Kadapa to Bangalore,Sri Vengamamba Bus Transport(SVBT),A/C Sleeper (2+1),23:59,06:00,06h 01m,INR 840,16 Seats available,3.8
694,Kadapa to Bangalore,SLNS Travels,A/C Sleeper (2+1),23:59,07:00,07h 01m,INR 900,14 Seats available,3.4
695,Kadapa to Bangalore,V Kaveri Travels,A/C Sleeper (2+1),23:59,06:30,06h 31m,INR 700,17 Seats available,3.7
696,Kadapa to Bangalore,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:59,05:45,05h 46m,INR 600,17 Seats available,4.0
697,Kadapa to Bangalore,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,INR 600,10 Seats available,4.0
698,Kadapa to Bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:45,04:30,06h 45m,INR 300,10 Seats available,2.8
699,Kadapa to Bangalore,S R Travels,NON A/C Sleeper (2+1),22:20,05:30,07h 10m,INR 790,6 Seats available,2.1
700,Kadapa to Bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,399,37 Seats available,2.2
701,Kadapa to Bangalore,Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:35,05:30,05h 55m,INR 389,32 Seats available,1.8
702,Kadapa to Bangalore,Golden Travels,A/C Seater / Sleeper (2+1),23:55,05:40,05h 45m,INR 5000,1 Seat available,3.0
703,Anantapur (andhra pradesh) to Bangalore,APSRTC - 6745,Super Luxury (Non AC Seater 2+2 Push Back),17:00,21:25,04h 25m,INR 340,31 Seats available,3.1
704,Anantapur (andhra pradesh) to Bangalore,APSRTC - 52269,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,22:30,05h 00m,INR 307,33 Seats available,2.9
705,Anantapur (andhra pradesh) to Bangalore,APSRTC - 52921,Super Luxury (Non AC Seater 2+2 Push Back),18:00,22:50,04h 50m,INR 340,34 Seats available,3.8
706,Anantapur (andhra pradesh) to Bangalore,APSRTC - 52937,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,02:45,05h 00m,INR 307,37 Seats available,4.6
707,Anantapur (andhra pradesh) to Bangalore,APSRTC - 6985,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:30,03:30,05h 00m,INR 307,22 Seats available,4.5
708,Anantapur (andhra pradesh) to Bangalore,APSRTC - 6781,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,03:30,04h 45m,INR 307,14 Seats available,4.6
709,Anantapur (andhra pradesh) to Bangalore,APSRTC - 6960,Super Luxury (Non AC Seater 2+2 Push Back),23:15,03:05,03h 50m,INR 340,26 Seats available,3.5
710,Anantapur (andhra pradesh) to Bangalore,APSRTC - 6703,Super Luxury (Non AC Seater 2+2 Push Back),23:45,03:35,03h 50m,INR 340,26 Seats available,3.8
711,Anantapur (andhra pradesh) to Bangalore,APSRTC - 6962,Super Luxury (Non AC Seater 2+2 Push Back),23:58,03:50,03h 52m,INR 340,24 Seats available,3.8
712,Anantapur (andhra pradesh) to Bangalore,APSRTC - 6986,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04:20,04h 21m,INR 340,18 Seats available,3.5
713,Anantapur (andhra pradesh) to Bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:25,23:45,03h 20m,INR 1300,1 Seat available,4.7
714,Anantapur (andhra pradesh) to Bangalore,Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),21:25,00:25,03h 00m,INR 700,25 Seats available,3.7
715,Anantapur (andhra pradesh) to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:35,03:00,03h 25m,INR 900,11 Seats available,4.6
716,Anantapur (andhra pradesh) to Bangalore,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),23:00,02:30,03h 30m,1080,24 Seats available,4.6
717,Anantapur (andhra pradesh) to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:15,01:30,03h 15m,INR 900,19 Seats available,4.5
718,Anantapur (andhra pradesh) to Bangalore,Amala Travels,Non A/C Seater / Sleeper (2+1),23:40,05:30,05h 50m,INR 800,1 Seat available,No rating
719,Anantapur (andhra pradesh) to Bangalore,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),22:45,02:15,03h 30m,990,16 Seats available,4.6
720,Anantapur (andhra pradesh) to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,23:40,03h 35m,INR 850,4 Seats available,4.4
721,Anantapur (andhra pradesh) to Bangalore,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:10,01:15,03h 05m,INR 700,30 Seats available,3.6
722,Anantapur (andhra pradesh) to Bangalore,OVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05:30,05h 50m,INR 650,23 Seats available,2.3
723,Anantapur (andhra pradesh) to Bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:05,02:30,03h 25m,INR 1100,8 Seats available,3.4
724,Anantapur (andhra pradesh) to Bangalore,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),04:20,09:15,04h 55m,INR 800,10 Seats available,3.6
725,Anantapur (andhra pradesh) to Bangalore,OVR Travels,NON A/C Sleeper (2+1),23:40,05:30,05h 50m,INR 850,8 Seats available,2.5
726,Anantapur (andhra pradesh) to Bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,01:25,03h 25m,INR 900,22 Seats available,4.0
727,Anantapur (andhra pradesh) to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:45,03:00,03h 15m,INR 700,12 Seats available,3.8
728,Anantapur (andhra pradesh) to Bangalore,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),23:00,03:00,04h 00m,INR 1649,17 Seats available,3.4
729,Anantapur (andhra pradesh) to Bangalore,Delta Transports Pvt Ltd,Bharat Benz A/C Sleeper (2+1),00:10,03:40,03h 30m,900,10 Seats available,4.3
730,Anantapur (andhra pradesh) to Bangalore,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),04:20,10:00,05h 40m,INR 2500,8 Seats available,3.6
731,Tirupati to Bangalore,APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,23:00,06h 00m,INR 314,43 Seats available,3.7
732,Tirupati to Bangalore,APSRTC - 9003,Express(Non AC Seater),18:00,00:25,06h 25m,INR 294,46 Seats available,2.2
733,Tirupati to Bangalore,APSRTC - 9041,Express(Non AC Seater),19:00,01:25,06h 25m,INR 294,43 Seats available,3.7
734,Tirupati to Bangalore,APSRTC - 9061,Express(Non AC Seater),19:45,01:10,05h 25m,INR 280,40 Seats available,3.7
735,Tirupati to Bangalore,APSRTC - 5524,Express(Non AC Seater),20:45,02:55,06h 10m,INR 280,41 Seats available,2.8
736,Tirupati to Bangalore,APSRTC - 9080,Express(Non AC Seater),21:15,02:40,05h 25m,INR 280,41 Seats available,4.5
737,Tirupati to Bangalore,APSRTC - 3764,Super Luxury (Non AC Seater 2+2 Push Back),21:30,02:20,04h 50m,INR 398,26 Seats available,2.8
738,Tirupati to Bangalore,APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,03:45,06h 00m,INR 284,45 Seats available,4.4
739,Tirupati to Bangalore,APSRTC - 5620,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,04:15,06h 00m,INR 362,32 Seats available,3.4
740,Tirupati to Bangalore,APSRTC - 5314,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:00,05h 30m,INR 399,33 Seats available,2.9
741,Tirupati to Bangalore,APSRTC - 5528,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:30,06h 00m,INR 425,32 Seats available,4.5
742,Tirupati to Bangalore,APSRTC - 3878,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:15,04h 30m,INR 398,31 Seats available,2.4
743,Tirupati to Bangalore,APSRTC - 47151,INDRA(A.C. Seater),23:00,04:00,05h 00m,INR 506,37 Seats available,4.2
744,Tirupati to Bangalore,APSRTC - 5087,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:15,04h 15m,INR 398,26 Seats available,2.5
745,Tirupati to Bangalore,APSRTC - 5450,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:00,06h 00m,INR 398,33 Seats available,4.4
746,Tirupati to Bangalore,APSRTC - 5626,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,05:15,06h 00m,INR 362,37 Seats available,3.3
747,Tirupati to Bangalore,APSRTC - 5454,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:30,06h 00m,INR 398,31 Seats available,4.1
748,Tirupati to Bangalore,APSRTC - 5089,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:15,03h 45m,INR 398,33 Seats available,2.6
749,Tirupati to Bangalore,APSRTC - 5118,Super Luxury (Non AC Seater 2+2 Push Back),23:50,04:20,04h 30m,INR 399,25 Seats available,3.7
750,Tirupati to Bangalore,APSRTC - 5532,Super Luxury (Non AC Seater 2+2 Push Back),23:55,05:55,06h 00m,INR 398,31 Seats available,4.1
751,Tirupati to Bangalore,FRESHBUS,Electric A/C Seater (2+2),15:40,20:20,04h 40m,450,7 Seats available,4.5
752,Tirupati to Bangalore,FRESHBUS,Electric A/C Seater (2+2),16:00,22:20,06h 20m,489,3 Seats available,4.7
753,Tirupati to Bangalore,NueGo,Electric A/C Seater (2+2),18:00,00:10,06h 10m,314,22 Seats available,4.1
754,Tirupati to Bangalore,NueGo,Electric A/C Seater (2+2),19:30,01:40,06h 10m,297,36 Seats available,3.9
755,Tirupati to Bangalore,FRESHBUS,Electric A/C Seater (2+2),22:00,03:40,05h 40m,425,42 Seats available,4.6
756,Tirupati to Bangalore,NueGo,Electric A/C Seater (2+2),22:00,04:10,06h 10m,314,40 Seats available,4.2
757,Tirupati to Bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),22:30,04:20,05h 50m,INR 399,13 Seats available,3.5
758,Tirupati to Bangalore,RCV Travels,A/C Seater / Sleeper (2+1),22:49,04:00,05h 11m,INR 399,14 Seats available,4.9
